id,parte,modulo_numero,modulo_titulo,numero,dificuldade,enunciado,codigo_placa,alternativa_correta,comentario,incorreta_1,incorreta_2,incorreta_3,fonte
p1-m4-q164,1,4,"Cuidar, Agir e Preservar",164,facil,"Você está se preparando para uma viagem de fim de semana e encontra seu estepe na
mala. Você o inspeciona e ele está visivelmente murcho. Qual é a negligência imediata que você
comete ao não ter cuidado com o pneu reserva?",,"Corre o risco de ter um pneu reserva murcho quando mais precisar dele em uma
emergência.","O material orienta que se ""Confira regularmente"" o estepe, pois ele precisa estar pronto para ser
usado em emergências.",Você gastará mais combustível durante a viagem.,O estepe murcho causará ruídos estranhos na suspensão.,O pneu reserva murcho aumenta a vida útil dos pneus que estão rodando.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q165,1,4,"Cuidar, Agir e Preservar",165,intermediario,"Ao dirigir pela cidade, você começa a sentir um forte cheiro de gás de escape
dentro do carro e ouve um barulho metálico na parte traseira. Qual é o risco iminente associado a um
escapamento furado?",,O escapamento furado pode intoxicar os ocupantes com gases dentro do veículo.,"O material avisa que um ""escapamento furado faz barulho excessivo e pode intoxicar os
ocupantes com gases.""",O carro será reprovado na inspeção de freios.,O ruído excessivo pode danificar a suspensão do carro.,O problema fará com que o fluido de freio vaze.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q166,1,4,"Cuidar, Agir e Preservar",166,facil,"É um dia frio e chuvoso e o vidro do seu carro começa a embaçar rapidamente,
comprometendo totalmente sua visão. Qual sistema do veículo é essencial para garantir que você
possa enxergar a via nessas condições climáticas?",,"O sistema de desembaçamento, que deve ser testado, pois é essencial em dias frios e
chuvosos.","O material lista o desembaçamento como um sistema essencial para garantir a visibilidade em
dias frios e chuvosos.",O sistema de suspensão.,A correta calibragem do estepe.,O sistema de iluminação de emergência.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q167,1,4,"Cuidar, Agir e Preservar",167,intermediario,"Você precisa verificar o nível de óleo do motor antes de sair para o trabalho. Com
pressa, você faz a checagem logo após estacionar o carro, ainda quente e com o motor ligado. Qual é o
erro de procedimento que você cometeu?",,"A verificação deve ser feita com o carro frio e em terreno plano para garantir que o óleo
assente.","O procedimento correto no material é verificar o nível de óleo com o ""motor frio e em terreno
plano"".",O óleo precisa estar quente para que sua viscosidade seja medida corretamente.,O motor deve estar ligado para que o óleo circule.,"O nível de óleo não pode ser verificado em dias úteis, apenas nos finais de semana.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q168,1,4,"Cuidar, Agir e Preservar",168,intermediario,"Ao checar o nível de óleo com a vareta, você percebe que ele está
significativamente abaixo da marca ""Mínimo"". Qual é a primeira atitude a ser tomada, conforme o
manual, para evitar um prejuízo enorme ao motor?",,"Completar o nível com o tipo de óleo recomendado no manual e, se o consumo for
frequente, procurar um mecânico.","O texto indica que o óleo deve ser completado com o tipo recomendado e que o baixo nível
constante exige a procura por um mecânico.","Adicionar qualquer tipo de óleo disponível, desde que o nível suba acima da marca mínima.","Ignorar o nível, pois o carro foi revisado há seis meses.",Adicionar apenas água no reservatório do óleo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q169,1,4,"Cuidar, Agir e Preservar",169,intermediario,"Você fez a troca de óleo do seu carro na semana passada, mas decidiu não
trocar o filtro de óleo para economizar tempo e dinheiro. Qual a consequência direta dessa escolha?",,"Um filtro sujo anula os benefícios do óleo novo, comprometendo a lubrificação e a limpeza
do motor.","O material indica que o filtro de óleo deve ser ""trocado sempre junto com o óleo"", pois um filtro
sujo anula os benefícios do óleo novo.",O carro puxará para um lado ao frear.,O fluido de freio será contaminado pelo óleo velho.,O farol alto deixará de funcionar corretamente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q170,1,4,"Cuidar, Agir e Preservar",170,intermediario,"Preocupado com a economia, você decide abastecer em um posto desconhecido
que oferece um preço muito abaixo da média do mercado. Qual o risco nessa situação?",,"O risco de abastecer com combustível adulterado, que pode causar danos sérios ao motor.","O material alerta que ""combustível adulterado pode causar danos sérios ao motor"" e exige
atenção ao abastecimento.",O carro automaticamente puxará para o lado ao acelerar.,Os pneus serão descalibrados automaticamente após o abastecimento.,A bateria do veículo durará mais de 4 anos.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q171,1,4,"Cuidar, Agir e Preservar",171,intermediario,"Você abre o capô do carro e percebe que os terminais da bateria estão cobertos
por uma substância esverdeada ou branca (zinabre). Qual a solução de manutenção simples que deve
ser aplicada imediatamente?",,Limpar os terminais com uma escova para garantir o bom funcionamento da bateria.,"O material orienta a ""Verificar os terminais regularmente. Se estiverem sujos ou com zinabre,
limpe com uma escova.""",Adicionar mais fluido de freio nos terminais.,Passar a mão nos terminais para remover o zinabre.,Abrir o radiador com o motor quente para dissipar o zinabre.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q172,1,4,"Cuidar, Agir e Preservar",172,dificil,"Ao frear em um sinal, você nota que o carro ""puxa"" bruscamente para a direita e ouve
um ruído metálico. Qual é o sinal de alerta de segurança que você não pode ignorar?",,"É um aviso sério de que há um problema no sistema de freios, exigindo a procura imediata
de um mecânico.","O material lista o carro ""puxar para um dos lados"" e ""ruídos estranhos"" como sinais de que algo
não está certo com o sistema de freios.",O sinal indica que os pneus estão apenas descalibrados.,O problema é causado pela sujeira no reservatório de água do limpador.,O sinal é causado por um vazamento de óleo do motor.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q173,1,4,"Cuidar, Agir e Preservar",173,intermediario,"Você está dirigindo em uma rodovia e percebe que sua luz de freio traseira não
está acendendo. Ao que está associado a falha da luz de freio?",,"Ao aumento muito grande do risco de colisão traseira, pois o motorista de trás não será
avisado da sua desaceleração.","A falha na luz de freio é um perigo porque ela é essencial para ""avisar quem vem atrás"" e
aumenta o risco de colisão traseira.",Ao vazamento de fluido do sistema de arrefecimento.,Ao aumento do consumo de combustível.,Ao desgaste irregular dos pneus dianteiros.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q174,1,4,"Cuidar, Agir e Preservar",174,facil,"Para limpar o para-brisa, você usa um produto de limpeza de uso doméstico muito forte,
não recomendado para carros. Qual é o risco dessa atitude para o sistema de limpeza?",,Danificar a borracha das palhetas dos limpadores de para-brisa.,"O material recomenda usar detergente neutro no reservatório, indicando que produtos químicos
fortes podem danificar o sistema, como a borracha das palhetas.",Descalibrar os pneus automaticamente.,Aumentar o nível do óleo do motor.,Obstruir o sistema de arrefecimento.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q175,1,4,"Cuidar, Agir e Preservar",175,intermediario,"Você tem observado ruídos estranhos ao passar em lombadas e percebeu que
um de seus pneus está com desgaste irregular. Qual dos sistemas complementares pode estar com
problemas e necessita de verificação?",,"O sistema de suspensão, que tem como sinais ruídos estranhos, desalinhamento ou
desgaste irregular dos pneus.","O material recomenda ficar atento a ""ruídos estranhos, desalinhamento ou desgaste irregular dos
pneus"", pois esses são sinais de problemas na suspensão.",O sistema de iluminação de placa.,O sistema de desembaçamento do vidro traseiro.,O sistema de luzes de ré.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q176,1,4,"Cuidar, Agir e Preservar",176,intermediario,"Você manteve o histórico de manutenção do seu carro organizado, guardando os
comprovantes e anotando as quilometragens. Qual é o benefício direto dessa organização na hora de
trocar ou vender o veículo?",,Ajuda a manter o histórico do veículo e valoriza o carro na revenda.,"O material instrui a ""Guardar comprovantes"" pois isso ""valoriza o veículo e facilita o
acompanhamento"".","Isso só é útil para o mecânico, sem valor para o proprietário.",Os comprovantes devem ser descartados após um ano de uso.,A organização só é útil para carros com menos de 2 anos de uso.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q177,1,4,"Cuidar, Agir e Preservar",177,facil,"Você nota que o nível de água do radiador está um pouco baixo e decide completá-lo.
Qual é o procedimento de segurança ao fazer essa checagem?",,"Verificar o nível com o motor frio e nunca abrir o radiador com o motor quente, sob risco de
queimaduras graves.","O material instrui a ""Verifique o nível de água do radiador com o motor frio. Nunca abra com o
motor quente, pois pode causar queimaduras graves.""",Abrir a tampa com o motor quente para que o vapor force a saída da água.,Usar água mineral para garantir a pureza do líquido de arrefecimento.,Completar o nível de água apenas uma vez por ano.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q178,1,4,"Cuidar, Agir e Preservar",178,intermediario,"Em vez de esperar um problema surgir, você agenda a troca de pastilhas e a
checagem do fluido de freio a cada 10 mil km. Qual a vantagem financeira que essa atitude proativa
garante?",,"A manutenção preventiva sempre sai mais barato do que o conserto de um problema de
última hora.","O material cita a ""Sabedoria automotiva"": ""Manutenção preventiva sempre sai mais barato"" do
que consertar com pressa.",A manutenção preventiva aumenta o custo mensal do veículo.,O conserto de última hora não é tão caro quanto a revisão agendada.,O seguro do carro cobre apenas problemas causados por falta de manutenção.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q179,1,4,"Cuidar, Agir e Preservar",179,intermediario,"Você está em uma viagem longa e, de repente, uma nuvem de poeira e sujeira
cobre seu para-brisa. Qual a solução ideal para limpar o vidro e não estragar as palhetas?",,"Usar o reservatório de água, que deve estar com água limpa e um pouco de detergente
neutro.","O material recomenda manter o reservatório com ""água limpa, misturada a um pouco de
detergente neutro"" para ajudar a remover sujeiras.",Usar um produto químico forte para dissolver a sujeira rapidamente.,Parar o carro e esfregar o vidro com a mão.,"Não usar o limpador, pois ele pode riscar o vidro nessas condições.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q180,1,4,"Cuidar, Agir e Preservar",180,intermediario,"Você nota que o vidro do carro está sempre sujo por dentro, com uma camada de
gordura e poeira que se acentua à noite, quando as luzes dos faróis batem. Qual a simples ação de
limpeza que deve ser feita regularmente?",,"Limpar os vidros por dentro e por fora regularmente, pois gordura e poeira prejudicam
muito a visão noturna.","O material enfatiza a importância de limpar os vidros ""por dentro e por fora regularmente"", pois
gordura e poeira prejudicam muito a visão noturna.",Limpar apenas por fora com água do reservatório.,"Limpar apenas por dentro, pois a sujeira externa não é relevante.",Usar o desembaçador para remover a gordura do vidro.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q181,1,4,"Cuidar, Agir e Preservar",181,facil,"Você está no começo de uma longa viagem, com previsão de tráfego intenso. Qual a
atitude preventiva você deve ter em relação aos freios, mesmo que a manutenção periódica esteja em
dia?",,"Sempre testar os freios antes de viagens longas para certificar que estão respondendo
bem e sem ruídos.","O material sugere que ""sempre teste os freios"" antes de viagens longas.",Aumentar o nível do óleo do motor em 50%.,Esvaziar completamente o reservatório do limpador.,Fazer o rodízio dos pneus no momento da saída.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q182,1,4,"Cuidar, Agir e Preservar",182,intermediario,"Você tem observado que o veículo está mais lento, com dificuldade em acelerar,
e o consumo de combustível aumentou. Qual componente sujo ou entupido pode ser o responsável
por essa dupla consequência?",,"Os filtros de ar, óleo e combustível, que entupidos prejudicam o desempenho e aumentam
o consumo.","O material afirma que ""Filtros entupidos prejudicam o desempenho e aumentam o consumo"" e
que a troca deve ser feita conforme o manual.",O reservatório de água do limpador de para-brisa.,O sistema de luzes da placa.,Os terminais da bateria.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q183,1,4,"Cuidar, Agir e Preservar",183,dificil,"Qual a dupla de fluidos de segurança que deve ter seu nível checado pelo menos uma
vez por mês, sendo que um deve ser checado com o carro frio e o outro com verificação mensal do
nível?",,Óleo do motor (carro frio e plano) e Fluido de Freio (observação mensal).,"O material indica checar o nível do óleo ""pelo menos uma vez por mês, com o carro frio e em
terreno plano"" e ""Observar o nível do fluido de freio"" mensalmente, alertando que a baixa pode indicar
vazamento.",Fluido de Freio (semanalmente) e Água do Radiador (somente na revisão anual).,Óleo do motor (carro quente) e Fluido de Direção Hidráulica (mensalmente).,Água do Radiador (somente com o carro quente) e Fluido de Freio (anualmente).,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q184,1,4,"Cuidar, Agir e Preservar",184,dificil,"Você nota o desgaste irregular dos pneus e ruídos estranhos ao passar em lombadas.
Qual a consequência adicional imediata de segurança associada a um escapamento furado (outro
problema) que não pode ser ignorada?",,"Um escapamento furado pode intoxicar os ocupantes com gases, exigindo conserto
imediato.","A seção ""Escapamento"" alerta que um escapamento furado ""pode intoxicar os ocupantes com
gases. Conserte assim que notar problemas"", sendo um risco de segurança imediato.",O escapamento furado indica que a bateria precisa ser trocada.,O ruído estranho indica que o fluido de freio está baixo.,O desgaste irregular dos pneus indica a falha total das luzes de ré.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q185,1,4,"Cuidar, Agir e Preservar",185,dificil,"Qual o risco para o sistema de alimentação que o motorista corre ao andar
constantemente com o veículo na reserva de combustível?",,O risco de sugar sujeira do tanque e entupir o sistema de combustível.,"O material alerta para a ""Sabedoria automotiva"": ""Evite andar na reserva. Você pode sugar
sujeira do tanque e entupir o sistema.""",O risco de o fluido de freio secar mais rápido.,O risco de a bateria descarregar por falta de energia.,O risco de o óleo do motor vazar pela vareta medidora.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q186,1,4,"Cuidar, Agir e Preservar",186,dificil,"É possível ter o melhor volante, pneus e motor potente, mas se este sistema falhar,
""nada disso importa"". Qual é o sistema de segurança ao qual essa afirmação se refere, devendo ser
prioridade absoluta na manutenção?",,"O sistema de freios, que é o componente de segurança mais importante do veículo.","O material define explicitamente o sistema de freios como o ""componente de segurança mais
importante do veículo"" e usa a frase citada para reforçar sua prioridade.",O sistema de suspensão.,O sistema de iluminação de emergência.,O sistema de arrefecimento.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q187,1,4,"Cuidar, Agir e Preservar",187,dificil,"Qual é a distinção entre a revisão preventiva e o conserto corretivo, usando a analogia
da saúde?",,"A preventiva é feita antes que os problemas apareçam, como ir ao médico fazer exames,
enquanto o conserto é o remédio após a doença.","O material define a preventiva como a ""melhor forma de identificar pequenos problemas antes
que se tornem grandes e caros"" e usa a analogia de ""ir ao médico e fazer exames de rotina"".","A preventiva é apenas para cumprir o cronograma do manual, e o conserto é mais caro, mas mais rápido.","A preventiva é mais demorada, mas garante que o óleo do motor seja trocado junto com o filtro.","O conserto é sempre mais barato, mas a preventiva valoriza o carro.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q188,1,4,"Cuidar, Agir e Preservar",188,dificil,"Você leva seu carro ao mecânico e ele nota desgaste irregular nos seus pneus. Qual é o
sistema, além da suspensão, que deve ser imediatamente verificado para solucionar a causa do
desgaste irregular?",,"A suspensão e o alinhamento do veículo, que, se desregulados, causam desgaste irregular
e ruídos.","O material relaciona o desgaste irregular dos pneus a problemas na suspensão, e o alinhamento
(que não é um item de suspensão, mas um ajuste) é a principal causa desse desgaste, devendo ser verificado
junto.","A calibragem do estepe, que afeta o alinhamento.","O escapamento, que, se furado, causa o desgaste do pneu.","O sistema de lubrificação, que, se falhar, causa desgaste nos pneus.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q189,1,4,"Cuidar, Agir e Preservar",189,dificil,"Em quais situações o farol baixo é essencial para a segurança, sendo que em uma delas
ele deve ser usado mesmo durante o dia?",,"Deve ser usado durante o dia, especialmente em rodovias, e à noite, em vias com
iluminação ou com tráfego contrário.","O material instrui o uso do farol baixo ""durante o dia (principalmente nas rodovias)"" e à noite em
""vias iluminadas ou quando houver veículo vindo em sentido contrário"".",Deve ser usado apenas à noite em vias sem iluminação e sem tráfego contrário.,Deve ser usado apenas ao frear para avisar o veículo de trás.,Deve ser usado apenas em dias de neblina e chuva intensa.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q190,1,4,"Cuidar, Agir e Preservar",190,facil,"Qual o conjunto de atitudes práticas, simples e acessíveis que, além de proteger o meio
ambiente, economizam dinheiro no bolso do motorista?",,Condução sustentável.,"A Condução Sustentável é definida como um conjunto de atitudes que economizam dinheiro e
protegem o meio ambiente.",Condução esportiva.,Condução de alto risco.,Condução de luxo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q191,1,4,"Cuidar, Agir e Preservar",191,intermediario,"Modificações irregulares, como alterar suspensão ou faróis sem autorização,
comprometem a segurança do veículo e geram quais consequências?",,"Aumentam o risco de sinistros, a emissão de poluentes e podem gerar multas e remoção
do veículo.","Modificações irregulares comprometem a segurança, aumentam o risco de sinistros, a emissão
de poluentes e podem gerar multas.",Reduzem o consumo de combustível e a poluição sonora.,"São permitidas, desde que a modificação seja estética.",Melhoram a segurança e a visibilidade noturna.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q192,1,4,"Cuidar, Agir e Preservar",192,facil,Qual o Resultado Positivo de se fazer a manutenção preventiva regularmente?,,"Evita fumaça preta, vazamentos e consumo excessivo.","Fazer a manutenção preventiva evita fumaça preta, vazamentos e consumo excessivo.",Aumenta o peso do carro e o esforço do motor.,Obriga o motorista a usar o farol alto.,Prejudica a visibilidade noturna.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q193,1,4,"Cuidar, Agir e Preservar",193,facil,Qual Boa Prática resulta na redução da emissão de gases e da poluição sonora?,,Desligar o motor em paradas longas.,Desligar o motor em paradas longas reduz a emissão de gases e a poluição sonora.,Acelerar bruscamente em semáforos.,Usar escapamento esportivo.,Evitar o uso do ar-condicionado.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q194,1,4,"Cuidar, Agir e Preservar",194,facil,Qual o Resultado Positivo da prática de retirar peso desnecessário do porta-malas?,,Menos esforço do motor e menor consumo.,"Retirar peso desnecessário do porta-malas resulta em menos esforço do motor e menor
consumo.",Maior desgaste dos freios e pneus.,Aumento do tempo gasto em rotas.,Redução da poluição sonora.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q195,1,4,"Cuidar, Agir e Preservar",195,facil,"Qual combustível renovável, produzido a partir da cana-de-açúcar, é um dos principais
responsáveis pela redução de emissões de gases poluentes na frota de veículos leves no Brasil?",,Etanol.,O etanol é um combustível renovável produzido a partir da cana-de-açúcar.,Gasolina pura.,Óleo diesel.,Gás Natural Veicular (GNV).,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q196,1,4,"Cuidar, Agir e Preservar",196,facil,"O que a prática de aceleração suave e progressiva resulta em termos de consumo e
emissões?",,Menos consumo de combustível e redução de emissões.,"Acelerar suavemente e progressivamente gera menos consumo de combustível e redução de
emissões.",Maior consumo de combustível e aumento de emissões.,Maior desgaste dos freios.,Menor durabilidade do motor.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q197,1,4,"Cuidar, Agir e Preservar",197,intermediario,"O que a alteração irregular de suspensão, faróis ou outras modificações sem
autorização compromete, além da segurança e emissão de poluentes?",,Aumentam o risco de sinistros e podem gerar multas.,"As modificações irregulares aumentam o risco de sinistros e podem gerar multas e remoção do
veículo.",Apenas o valor de revenda do veículo.,Apenas o consumo de água do radiador.,Apenas a durabilidade das palhetas.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q198,1,4,"Cuidar, Agir e Preservar",198,facil,"Qual a Boa Prática que resulta em ""Menos esforço do motor e menor consumo""?",,Retirar peso desnecessário do porta-malas.,"A prática de retirar peso desnecessário do porta-malas resulta em menos esforço do motor e
menor consumo.",Dirigir com o motor desligado.,Fazer o rodízio dos pneus a cada 1.000 km.,Acelerar o máximo possível.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q199,1,4,"Cuidar, Agir e Preservar",199,dificil,"Qual é a infração de trânsito que indica ""problemas graves no motor e emissão altíssima
de poluentes""?",,Circular com o carro soltando fumaça preta.,Fumaça preta excessiva indica problemas e é classificada como infração de trânsito grave.,Estacionar sobre a calçada.,Avançar o sinal vermelho.,Dirigir sem cinto de segurança.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q200,1,4,"Cuidar, Agir e Preservar",200,facil,"O que a prática de evitar freadas bruscas preserva no veículo, além dos freios e pneus?",,A suspensão.,"Evitar freadas bruscas resulta em menor desgaste de freios, pneus e suspensão.",O óleo do motor.,O fluido do limpador de para-brisa.,O sistema de arrefecimento.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q201,1,4,"Cuidar, Agir e Preservar",201,facil,"João dirigia ao amanhecer, mas bocejou três vezes seguidas e percebeu os olhos
pesados. O que ele deveria fazer antes de continuar?",,Parar e descansar um pouco antes de seguir viagem,O texto reforça que o sono reduz reflexos e pode causar sinistros.,Aumentar a velocidade para chegar mais rápido,Abrir a janela e seguir mesmo com sono,Forçar-se a ficar acordado ouvindo música alta,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q202,1,4,"Cuidar, Agir e Preservar",202,facil,"Clara saiu de casa irritada após uma discussão e notou que estava acelerando mais do
que o normal. Qual a atitude correta?",,Respirar fundo e esperar as emoções acalmarem antes de seguir,Emoções alteradas afetam a direção e aumentam o risco.,Continuar acelerando para liberar o estresse,Dirigir enquanto fala ao telefone para desabafar,Frear bruscamente para ‘descontar’ a raiva,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q203,1,4,"Cuidar, Agir e Preservar",203,facil,"Pedro percebeu que não lembrava dos últimos metros dirigidos. Qual comportamento
explica isso?",,Ele teve um microssono,Microssono é quando o cérebro “desliga” por alguns segundos.,Ele estava muito atento,O carro estava desregulado,Havia pouco combustível,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q204,1,4,"Cuidar, Agir e Preservar",204,facil,"Marta ouviu uma batida leve atrás dela. Antes de descer do carro, o que deve fazer?",,Ligar o pisca-alerta e garantir a própria segurança,Segurança própria vem sempre em primeiro lugar.,Sair correndo para ver o dano,Ligar imediatamente para um amigo,Ficar parada no meio da via para discutir,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q205,1,4,"Cuidar, Agir e Preservar",205,facil,"Ao parar para ajudar em um sinistro, Caio se aproximou do carro acidentado. O que ele
deveria verificar primeiro?",,"Se há riscos como fumaça, vazamentos ou fios soltos",Avaliar riscos evita se tornar mais uma vítima.,Se ele reconhece alguém no carro,Se as vítimas têm documentos,Se os carros precisam ser movidos,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q206,1,4,"Cuidar, Agir e Preservar",206,facil,"Durante a noite, Ana avistou um veículo parado após um sinistro em uma curva. O que
ela deve fazer para evitar novos sinistros?",,Sinalizar colocando o triângulo a pelo menos 30 metros,A sinalização adequada evita novos sinistros.,Ficar no escuro para não atrair atenção,Seguir sem avisar ninguém,Ligar o farol alto diretamente para o veículo parado,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q207,1,4,"Cuidar, Agir e Preservar",207,facil,"Lucas encontrou uma vítima caída e consciente. Qual atitude é correta enquanto aguarda
socorro?",,Conversar para mantê-la calma,Manter a vítima calma ajuda a estabilizar a situação.,Movimentá-la para deixá-la mais confortável,Dar água imediatamente,Levantar a pessoa para ver se consegue andar,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q208,1,4,"Cuidar, Agir e Preservar",208,facil,"Ricardo dirigia há horas sem parar e começou a sentir a visão turva. Qual a atitude
correta?",,Encostar em local seguro e descansar,O cansaço pode ser tão perigoso quanto álcool.,Ignorar e continuar,Aumentar o volume do rádio,Abrir a janela e seguir assim mesmo,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q209,1,4,"Cuidar, Agir e Preservar",209,facil,Paula presenciou um sinistro sem vítimas. Qual é o procedimento correto?,,"Retirar o veículo da via, se possível, após registrar as informações",Sinistros sem vítima devem ser removidos da via para evitar novos riscos.,Manter o carro parado no meio da pista,Discutir com o outro motorista antes de qualquer atitude,Ligar o farol alto para sinalizar,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q210,1,4,"Cuidar, Agir e Preservar",210,intermediario,"Durante uma tempestade, Bruno percebeu que os limpadores estavam falhando.
O que ele deveria ter feito antes?",,Revisado e trocado as palhetas desgastadas,Manutenção preventiva evita perda de visibilidade.,Deixado para arrumar quando algo quebrasse,Usado apenas o desembaçador,Dirigido mais rápido para sair da chuva,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q211,1,4,"Cuidar, Agir e Preservar",211,intermediario,"Fernanda viu fumaça saindo do motor após uma batida leve. O que ela deve
fazer?",,Afastar-se e não tentar mexer no veículo,Situações com risco de incêndio exigem distanciamento.,Abrir o capô imediatamente,Continuar dirigindo,Soprar a fumaça para ver melhor,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q212,1,4,"Cuidar, Agir e Preservar",212,intermediario,"Gustavo esqueceu de calibrar os pneus e, na viagem, notou o carro instável.
Qual o erro?",,Não calibrar semanalmente com pneus frios,Pneus mal calibrados aumentam consumo e risco de sinistros.,Parar para calibrar só no fim da viagem,Usar pneus de marcas diferentes,Dirigir em estrada sem ar-condicionado,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q213,1,4,"Cuidar, Agir e Preservar",213,intermediario,"Em um sinistro com vítimas, Laura queria ajudar mas pensou em movê-las. Por
que não deve?",,Mover pode agravar lesões internas,Movimentação incorreta agrava danos.,As vítimas preferem ficar em pé,É proibido por lei,Pode sujar o banco do carro,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q214,1,4,"Cuidar, Agir e Preservar",214,intermediario,"Carlos percebeu que o freio estava fazendo ruído estranho. Qual deve ser sua
atitude?",,Procurar um mecânico imediatamente,Ruídos anormais podem ser sinais de falha grave.,Usar mais força no pedal,Ignorar até piorar,Usar apenas o freio de mão,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
